29,เรียนออนไลน์ สัปดาห์แรกๆที่มีคลิปที่ อาจาร์ยอัดไว้แล้ว ให้นักศึกษาไปนั่งดูเอง แล้ว อาจาร์ยนัดมาทำควิช ผมรู้สึกว่ามันดีกว่า,2565
30,อาจารย์บางทีปล่อยช้า เนื้อหาที่สอน บางตัวไม่ได้ใช้ และ เวลาการสอนหลายๆบทเรียนไม่ทัน แต่รวมๆดีครับ ได้สนุกกับการเขียนเว็บมากๆ,2565
31,เนื้อหาเยอะดีค่ะแต่ตามไม่ทัน,2565
32,การเรียนการสอนดีมาก สอนได้เข้าใจและปฏิบัติตามได้ดี แต่ไม่ควรขึ้นเสียงใส่นักศึกษาในขณะที่นักศึกษาพูดจาดีๆด้วย การกระทำตุบโต๊ะและตะหวาดเสียงใส่นักศึกษาต่อหน้าทุกคนมันเป็นการกระทำที่ก่อให้เกิดความอับอาย เพราะไม่ใช่นักศึกษาทุกคนที่จะชอบด้านคอมพิวเตอร์หรือมีความรู้ด้านคอมพิวเตอร์ ควรจะใจเย็นและพูดจากับนักศึกษาให้ดีกว่านี้ การกระทำในวันนั้นมันทำให้นักศึกษาฝังใจและไม่อยากเรียนวิชาที่เกี่ยวกับคอมพิวเตอร์อีกเลย,2565
33,"อาจารย์มีการสอนไปด้วย และแทรกอารมณ์ขันเข้าไปด้วยเพื่อไม่ให้นักศึกษาเครียดเกินไป
และการเรียนการสอนในแต่ละอาทิตย์จะมีใบระบุเป็นกิจลักษณะชัดเจน",2565
34,บางทีอาจารย์สอนเร็วไปหน่อยค่ะ แต่โดยรวมแล้วอาจารย์สอนเข้าใจได้ง่าย ขอบคุณค่ะ :),2565
35,ตอนสอบเราต้องการสมาธิมากๆค่ะ แต่ตลอดการสอบอาจารจะพูดคุยหรือบางครั้งก็ขำคิกคักตลอดค่ะ จริงๆอาจารคุยได้นะคะแต่ปิดไมค์เถอะค่ะ เด็กไม่มีสมาธิ เวลาให้ทำข้อสอบก็น้อย อาจารยังพูดเสียงดังอีกค่ะ การเรียนการสอนดีมากแล้ว ติดแค่ตรงนี้ค่ะ,2565
36,อยากให้อุปกรใน มหาวิทยาลัย ดีกว่านี้,2565
37,อาจารย์ใจดี ช่วยสอนนศ.ถ้านศไม่เข้าใจในห้อง,2565
38,สอนไวไป,2565
39,อาจารย์สอนเข้าใจให้งานไวแล้วก็พูดดีมากๆด้วยค่ะ เนื้อหาครบ แต่อยากให้อาจารย์พูดลดความเร็วตอนสอนลงนิดนึงค่ะ ขอบคุณค่ะอาจารย์สำหรับเทอมนี้ ขอ A ทีนะคะ,2565
40,ครูผู้สอนใจดีมากไม่เข้าใจตรงไหนถามได้ตลอด,2565
41,อาจารย์สอนเข้าใจดีค่ะ แต่อาจารย์พูดเร็วเกิน รอนักศึกษาก่อน555,2565
42,สอนเข้าใจง่าย แสอนเข้าใจง่าย แต่เวลาออกข้อสอบยากมากมากคะ อยากให้อาจารย์ออกง่ายกว่านี้นิดหนึ่ง #อาจารย์น่ารัก,2565
43,อยากให้อาจารย์รับความคิดเห็นของนักศึกษาบ้างค่ะ,2565
44,แอร์ที่ห้องเรียนร้อนทุกสัปดาห์ อยากให้ปรับปรุง,2565
45,อาจารย์ควรมีไมค์นะคะ,2565
46,อาจารย์ใจดีคะ ถ้าใครไม่เข้าใจอาจารย์ก็จะอธิบายให้เข้าใจมากขึ้น มีแบบฝึกหัดมากให้ทำเสมอ มีสื่อประกอบการเรียนเสมอ ได้ทำแบบฝึกหัดตามอาจารย์ไปพร้อมกันซึ่งสามารถนำไปใช้ในชีวิตประจำวันได้ด้วยคะ,2565
47,แอร์ร้อนมากกก,2565
48,อาจารย์สอนบางทีไม่ค่อยเข้าใจคะอาจารย์ชอบพูดไวตามไม่ค่อยทันคะ,2565
49,สอนเร็วไป,2565
50,อาจารย์สอนดีแต่สอนไวไปในบางที,2565
51,อยากให้อาจารย์ออกสูตรเกี่ยวกับข้อเขียนลดลงหน่อยค่ะ,2565
52,ส่งงานย้อนหลังไม่ได้ค่ะ,2565
53,อาจารย์ทำการสอนดีเข้าใจง่ายแต่เนื้อหาอาจมีเยอะยากที่จะสรุปไปบ้าง แต่ก็ถูกแทนด้วยความใจดีและให้โอกาสนักศึกษาได้ลองผิดถูกก่อนการวัดปลจริงมีแบบทดสอบต่างๆที่พัฒนาการช่วยจำได้ดีและยังน่าสนใจคับ,2565
54,สอนทีเหมือนอาจารย์กำลังแร็ปเหมือนไม่ได้มาเรียนเหมือนมาดูเดอะแร็ปเปอร์แต่อาจารย์ก้สอนดีค่ะอาจารย์ให้โอกาสเสมอ,2565
55,อาจารย์สอนดีมากๆเลยค่ะ พอไม่เข้าใจก็จะย้ำจนกว่าจะจำได้,2565
56,เมตตาหนูหน่อยนะคะ,2565
57,ดีดีดีดี,2565
58,แรกๆงง หลังๆตื่นเต้่นครับ,2565
59,ดีย์,2565
60,ตรรกะการสอนของอาจารย์ และ วิธีการสอนของอาจารย์ค่อนข้างดีเลย แต่หนูขอฝากบางอย่างไว้นิดนึงในบางทีการที่เด็กเรียนกับอ.คนนั้นคนนี้มาแล้วก็ไม่ได้ความว่าเด็กจะเข้าใจที่อ.คนนั้นนี่สอน เหมือนกับวิชาเอง บางทีหนูอยากให้อาจารย์ลองมองภาพรวมของเด็กบ้างว่า1ใน10มีคนทำวิชาอาจารย์ได้ดีมากแค่ไหนแล้วอยากให้อาจารย์ลองมองย้อนกลับมาดูการสอนของตัวเองสักนิดว่าถ้าเด็ก30กว่าคนมีเข้าใจอยู่10กว่า แบ้ว20กว่าคนที่ไม่เข้าใจอาจารย์จะปบ่อยไปเลยหรือ ที่เหงืออีก20คนมันต้องทีสัก10คนที่พยายามตั้งใจ แต่ก็ไม่เข้าใจอยู่ดี หนูอยากให้อาจารย์ลองปรับเปลี่ยนหรือหาวิธีการสอนเพื่อให้เด็กจำแค่สอบผ่าน แต่ว่าให้เด็ก จำสอบผ่านแบะเข้าใจจริงๆ หนูไม่รู้การประเมินตรงนี้อาจารย์จะได้อ่านมั้ยหรือมีผลต่อคะแนนหรือเปล่า แต่คือความคิดเห็นส่วนตัวหนูค่ะ,2565
61,"ผมชอบที่น.ศ.สามารถเลือกการเก็บคะเเนนได้ เเต่อยากให้เพิ่มตัวเลือกสำหรับคะแนนถามตอบที่นอกเหนือจากการสอบ เพราะการถามตอบอาจทำให้น.ศ.บางส่วนรู้สึกเครียดเเละกดดันซึ่งส่งผลต่อการเรียนรู้ โดยส่วนตัวผมมองว่าอาจารย์สอนได้ดีเเละมีการออกเเบบ รูปเเบบการเก็บคะเเนนที่ดีครับ

ขอบคุณครับ",2565
62,ขอบคุณที่สอนวิชาโหดขนาดนี้ ผ่านร้อนผ่านหนาวมาได้ด้วยประสบการณ์ทะเลาะกันในกลุ่มจนเกือบแตกหัก555 แต่รวมสนุกมากคับเป็นวิชาที่ทำให้ตัวเองรู้สึกมีประโยชน์กับเพื่อนๆและเก่งนะเนี่ยเรา,2565
63,ขอบคุณที่สอนวิชาโหดขนาดนี้ ผ่านร้อนผ่านหนาวมาได้ด้วยประสบการณ์ทะเลาะกันในกลุ่มจนเกือบแตกหัก555 แต่รวมสนุกมากคับเป็นวิชาที่ทำให้ตัวเองรู้สึกมีประโยชน์กับเพื่อนๆและเก่งนะเนี่ยเรา,2565
64,สอนเร็วมาก ตามไม่ทัน,2565
65,คอมค้างบ่อย ช่วยปรับปรุงและพัฒนาให้คอมพิวเตอร์ดีขึ้นหน่อยครับ,2565
66,อยากให้เข้าถึงกับศึกษาทุกคน สามารถปรึกษาได้ตลอดเวลา,2565
67,อาจารย์เป็นคนที่มีสกิลในการเขียนเทพมากคร้า,2565
68,อาจาร์ยสอนดีมาก แต่สอนเร็วไปหน่อย แต่ไปถามนอกรอบอาจาร์ยก็อธิบายได้เข้าใจ,2565
69,อาจารย์สอนเร็วไปจนตามไม่ค่อยทันครับ,2565
70,ช่วยอธิบายเนื้อหาอย่างละเอียดให้เเก่นักศึกษารู้ถึงที่มาเกี่ยวกับเนื้อหานั้นๆ,2565
71,อาจารย์สอนไวมากเลยคะ,2565
72,อ่านลายมืออาจารย์ไม่ค่อยออกครับ,2565
73,อาจารย์สอนเร็วเกินไป,2565
74,งานเยอะ,2565
75,อย่าพยายามพูดนอกเหนือการสอนเยอะนะครับ นศ.บางคนเค้าไม่ได้อยากรับรู้นะครับจารย์ กราบเรียนมาเพื่อแนะนำ ไม่ได้ว่าหรือถือโกรธ ถือว่าผมแนะนำ,2565
76,สอนเข้าใจดี แต่สอนเร็วไป นักศึกษาบางคนตามไม่ทัน งานเยอะมาก ควรให้พักบ้างระหว่างเรียน,2565
77,อยากให้อาจารย์เตียมความพร้อมในการเตรียมการเรียนการสอน พวกเเอปพลิดคชั่นต่างๆ รวมๆสอนดีเป็นกันเองกับเด็ก,2565
78,อยากให้อาจารย์ปรับการให้การบ้านนักศึกษาเพราะบาวคนอาจไม่มีคอมไม่มีโปรแกรมบางคนทำงานหาค่าเทอมเองอยสกให้เข้าใจและสั่งงานน้อยบงหน่อยค่ะ,2565
79,ด้วยรูปแบบการเรียนการสอนออนไลน์ บางส่วนนักศึกษาไม่มีความพร้อมหรือความสามารถในการทำงานเช่นเรื่องทุนศัพท์ในการซื้อโปรแกรมหรืออุปกรณ์การเรียน อยากให้อาจารย์ปรับเนื้อหาการสอนให้เหมาะสมกับตัวนักศึกษาด้วยค่ะ,2565
80,ตรงๆเลยนะคะ จริงๆแล้วอาจารย์ควรจะปรับปรุงการสอนให้สอดคล้องกับสถานการณ์แล้วไม่ใช่เด็กทุกคนเรียนคอมแล้วต้องมีแอปนู้นแอปนี้นะคะ หนูเสียเงิน1000กว่าบอกเพื่อซื้อแอปมาทำงานและหนูใช้ครั้งเดียวแล้วไม่เกี่ยวกับสายงานหนูด้วยค่ะ อยากให้อาจารย์เอาตรงนี้ไปปรับปรุงตรวจสอบนักศึกษาให้เข้าใจ การเรียนแบบนี้ควรเรียนที่มหาลัยค่ะ การหาแอปการเรียนการสอนไม่ใช้เรื่องของนักศึกษาที่ต้องรับผิดชอบแต่เป็นเป็นมหาลัยที่ต้องจัดการและตัวอาจารย์เอง ขอบคุณค่ะ,2565
81,อาจารย์สอนอะไรเยอะแยะเลย ปรับใช้ได้จริง,2565
82,สอนดีมากครับ แต่อยากให้ปรับเนื้อหาให้เข้าใจครับแต่โดยดีมากๆครับ,2565
83,อาจารย์พูดเร็วไปหน่อย,2565
84,อาจารย์ต้องขอ License Adobe มาให้ได้นะจารย์เนื้อหาที่ผมคาดหวังจริงๆ คือ Photoshop Premier Pro นะเอาจริงๆ 5555+ ตั้งแต่งาน 3D ไปเริ่มไม่ค่อยสนุกละครับ Photopea อยากให้เพิ่มเนื้อหาสอนทำ Timeline ทำอนิเมชั่นใน Photopea แล้วก็อยากให้เน้นไปที่ตัดรูปเอาสักสองคาบนั่งฝึกใช้ Tools ตัดรูปแล้วจบท้ายด้วยทำโปสเตอร์หนังก็ได้ครับ น่าสนุกดีครับ ผมเคยเรียนที่โรงเรียนสนุกมากเลยเพิ่มเนื้อหาการลบริ้วรอยบนหน้าด้วย clone stamp อันนี้ทีเด็ดท้าทายมาก สนุกมากด้วย,2565
85,อาจารย์สอนดี ใจดีมากค่ะ สามารถถามได้ตลอด แต่แอบบไปเร็วมาก,2565
86,ไม่เคยเรียนกับคนนี้ครับ พอใช้ทั้งหมดละกัน ถือว่าไม่รู้อะไรเลย ไม่มาสอนไม่เคยเรีบนด้วย,2565
87,อ.ควรปิดไมค์ในขณะที่ให้ผู้เรียนทำแบบทดสอบต่างๆ,2565
88,อาจารย์ควรปิดไมค์ตอนทำแบบทดสอบ เพราะจะรบกวนสมาธิผู้เรียน,2565
89,อาจารย์สอนเข้าใจง่ายดีค่ะ แต่บางทีก็ดูลายมืออาจารย์ไม่ออก5555,2565
90,อาจารย์สอนเร็วมากค่ะ ไม่ค่อยเข้าใจต้องไปศึกษาหาความรู้ต่อด้วยตัวเอง,2565
91,แนะนำให้ทำการสื่อสารให้นิสิตเข้าใจในเนื้อหามากกว่านี้ เช่น การพูดที่ไม่ยาวมากแต่กระชับชัดเจน,2565
92,เตรียมสื่อการสอนไว้ด้วย,2565
93,มีบางจุดที่อาจารย์สอนไปเร็วมากๆ ตามเนื้อหาไม่ค่อยทัน,2565
94,สอนเร็ว,2565
95,สอนดีค่ะ,2565
96,อาจารย์แร็ปสอนค่ะไม่รู้ว่ารีบไปไหนแต่ว่าไม่ทันอาจารย์ก็จะทวนแต่ก็ไม่ทันอยู่ดีมาเรียนเหมือนมานั่งดูเดอะแร็ปเปอร์แต่อาจารย์ให้โอกาสที่ดีค่ะส่งงานช้าก็ให้คะแนนเหมือนเดิม,2565
97,ดีย์,2565
98,สั่งการบ้าน โดยบอกว่าจะนำโจทย์ขึ้น classroom แต่ไม่ได้เอาลงไว้ให้ และยังให้ส่ง,2565
99,แอร์ที่ห้องหนาวจริงๆค่ะ,2565
100,ควรเข้าสอนให้ตรงเวลา เวลาสอนไม่ควรยืดเยื้อเกินไป,2565
101,เกรดไม่ยุติธรรม ไปทุกวันจันทร์ ตรงเวลา ไม่เคยขาดเรียน น่าจะมีคะแนนจิตพิสัย ได้สักเกรด B+ เกรด B เป็นอย่างน้อย แต่ได้ C+ ฉุดเกรดทั้งหมดมากๆ วิชานี้พยายามตั้งใจที่สุดแล้ว อาจจะมีคุยบ้างถามเพื่อนข้างๆบ้าง แต่ ครูน่าจะให้เกรด ความพยายามมาเรียนและส่งงานใน ชั่วโมง ทุกครั้ง มากกว่าคะแนนสอบ (คะแนนสอบไม่ตกด้วย),2565
102,เวลาที่นักศึกษาถามปัญหาเรื่อง code มัน bug ช่วยกรุณาตอบให้ชัดเจนทีครับบางทีถามไปเป็นสิบบรรทัดแต่อาจารย์กลับส่งสติกเกอร์มาตัวเดียวคืออะไรหรอครับ แล้วเวลานักศึกษาถามมากๆมันก็เป็นการที่ดีไม่ใช่หรอครับไมใช่ถอนหายใจใส่นักศึกษาครับ,2565
103,อาจารย์ควรพักนะครับ,2565
104,ขอให้อ.ดูแลสุขภาพด้วยนะคะ,2565
105,เนื้อหาที่สอนสามารถนำมาประยุกต์ใช้ได้จริง วิชามันยาก แต่อาจารย์พยายามหาเทคนิคการจำให้เราง่ายๆ ขอบคุณค้าาาาาาาาา,2565
106,อยากให้มีเรียนออนไลน์ในวันที่สภาพอากาศไม่ดี งับ <3,2565
107,ถ้าอาจารย์ให้เช็คคะแนนเองว่าอาจารย์กรอกครบไหม อาจารย์น่าจะแจ้งวันตัดเกรดด้วยนะคะหนูจะได้ลางานมารีบเช็ครีบแจ้งก่อนวันตัดเกรด ขอบคุณค่ะ^^,2565
108,อยากให้เอกสารประกอบการสอนเป็นภาษาไทยให้อ่านเข้าใจง่าย และอยากให้สั่งงานกลุ่มให้ตรงกับเรื่องที่สอน,2565
109,บางครั้งสอนไวไปค่ะตามไม่ค่อยทัน,2565
110,อยากได้พัดลม,2565
111,อาจารย์ให้คำแนะนำดีค่ะ,2565
112,ทีหลังช่วยสอนmath random ก่อนสอบด้วยครับแล้วก็เรื่องData base เรื่องการดึงข้อมูลในdataมาใช้ จารย์ไม่สอนผมก็ทำโปรเจคที่จารย์สั่งไม่ได้คะแนนผมก็หายสิครับแบบนี้ จารย์สั่งให้ทำเกินที่สอนไปหน่อยครับ แต่เรื่องที่สอนในห้องสอนเข้าใจ ถ้าจารย์สอนผมมั่นใจว่าพวกผมทำได้ เทอมนี้ขอบคุณมากครับ,2565
113,อาจารย์สอนดีมากครับ,2565
114,ลายมือมีความอ่านยากครับ ขออ่านง่ายกว่านี้อีกนิดนึง,2565
115,บันทึกสไลด์หลังจากการสอนเสร็จด้วยครับ ขอบคุณครับ,2565
116,ปานกลาง,2565
117,อยากให้อาจารย์สนใจในการตรวจการบ้านหน่อยคับแล้วอยากได้ช่องทางการติดต่ออาจารย์ด้วยคับ,2565
118,ไม่บอกแนวข้อสอบ เนื้อหาไม่เข้าใจ เหมือนอ่านให้ฟัง ผมไม่นับว่าเป็นการสอน เป็นการเล่าสู่กันฟัง,2565
119,อาจารย์?ใจดีเป็นกันเอง สอนเข้าใจง่าย,2565
120,ควรแจ้งอะไรล่วงหน้ามากกว่านี้ ไม่ใช่เรียน8โมง แจ้งยกคลาสตอน7โมง นักศึกษาบางคนตื่นแต่เช้าเพื่อเดินทางมามหาวิทยาลัยแต่ต้องกลับไปบ้านเพราะอาจารย์ยกคลาส,2565
121,อาจารย์สอนสนุกมากครับ,2565
122,ควรบอกแนวข้อสอบนักศึกษาค่ะ,2565
123,อาจารย์สอนดีมากครับ ได้รับความรู้ใหม่และเทคนิคต่างๆสามารถนำมาปรับใช้ในการประกอบอาชีพและโครงานได้เยอะเลยครับ,2565
124,ควรบอกแนวข้อสอบนักศึกษาค่ะ,2565
125,อยากให้อาจารย์ แปลอังกฤษให้ด้วยค่ะ บางทีมัน งงๆ,2565
126,ดีมากครับ,2565
127,อาจารย์สอนเก่งมากค้าบบบ นศ เลย อยากตั้งใจเรียนไปด้วย,2565
128,อยากให้อาจารย์เตรียมการสอน และทำสไลด์ให้ดูเข้าใจง่ายกว่านี้คะ หนูรู้สึกว่าอาจารย์สอนแล้วรู้สึกไม่มั่นใจในคำตอบเลยทำให้ตอนเรียนหนูไม่ค่อยเข้าใจว่าทำแบบนี้ถูกไหม คำตอบถูกหรือยังคะ และหนูก็คิดว่าสิ่งที่อาจารย์สอนมันดูเข้าใจง่ายก็จริงแต่ตอนอธิบายมันทำให้หนูรู้สึกขัดแย้งนิดนึงคะ อยากให้อาจารย์ปรับเรื่องนี้ด้วยคะ ขอบคุณค่ะ :):):):):):):):):):):):):):):):):):),2565
129,อาจารย์บางทีเตรียมพร้อมเนื้อหามาสอนยังไม่ค่อยดี ทำให้นักศึกษาไม่ค่อยเข้าใจ และเรื่องเวลาอาจารเข้าสอนช้าบ่อย แต่อาจารย์เอาใจใส่เด็กมากๆ ใจดี และให้คำปรึกษาดี เข้ากับเด็กง่าย. เป็นกันเอง,2565
130,ปานกลาง,2565
